iter	Logloss
360	0.4472011713
361	0.447140491
362	0.4470770745
363	0.4470079109
364	0.4469829232
365	0.4469310183
366	0.4468742864
367	0.4468487537
368	0.4467620632
369	0.4467244214
370	0.4466914279
371	0.4466380906
372	0.446581834
373	0.4465536785
374	0.4465115454
375	0.4464776733
376	0.4464151441
377	0.446366309
378	0.4463143649
379	0.4462518859
380	0.446222141
381	0.4461868452
382	0.446091329
383	0.4460294954
384	0.4459575127
385	0.4458691434
386	0.4458152306
387	0.445768942
388	0.4457108954
389	0.4456572224
390	0.4455771009
391	0.4455311089
392	0.4455043116
393	0.4454600005
394	0.4454299111
395	0.4453567772
396	0.4452897197
397	0.4452503905
398	0.445194426
399	0.4451569892
400	0.4451093489
401	0.4450604244
402	0.4450065704
403	0.4449495769
404	0.444885805
405	0.4448213114
406	0.4447733833
407	0.4447258673
408	0.4446514122
409	0.4446119522
410	0.4445602086
411	0.4445049419
412	0.4444776475
413	0.4444196881
414	0.4443907782
415	0.4443148384
416	0.4442601865
417	0.4442179182
418	0.4441616049
419	0.4441193367
420	0.4440546426
421	0.4440235241
422	0.4439725437
423	0.4438985879
424	0.4438019817
425	0.4437497105
426	0.4436679146
427	0.443617876
428	0.4435653542
429	0.4435000212
430	0.4434476433
431	0.4433764455
432	0.44328517
433	0.4432333523
434	0.4431448849
435	0.4430694967
436	0.4429759537
437	0.4429047996
438	0.4428274666
439	0.442761013
440	0.4426946118
441	0.4426302273
442	0.4425888747
443	0.4425059211
444	0.442427908
445	0.4423872618
446	0.4423220118
447	0.4422408678
448	0.4421749592
449	0.4421277593
450	0.4420811873
451	0.442012475
452	0.4419311937
453	0.4418958978
454	0.4418429486
455	0.4417752305
456	0.4417038169
457	0.4416715429
458	0.4415706089
459	0.441469119
460	0.4414150295
461	0.4413127656
462	0.4412562822
463	0.4411960663
464	0.4411339405
465	0.4410852885
466	0.4410407594
467	0.4409878822
468	0.4409213501
469	0.4408745731
470	0.4408083071
471	0.4407504
472	0.4406966005
473	0.4406262247
474	0.4405619797
475	0.4404911243
476	0.4404147201
477	0.4403317338
478	0.4402557068
479	0.4401838681
480	0.4401232793
481	0.4400561259
482	0.439994894
483	0.4399169418
484	0.4398468843
485	0.4398094628
486	0.4397409445
487	0.4396753369
488	0.4396278753
489	0.4395547284
490	0.4394593279
491	0.4393735683
492	0.4393182601
493	0.4392521379
494	0.4391717527
495	0.4391208355
496	0.4390541573
497	0.4390156849
498	0.4389393548
499	0.4388877945
